subject;AQ;group;session;daysInBetween;pictureCondition;cancel;ACC;RT1;RTTot;delta_ACC;delta_RT1;delta_RTTot;roi_efield;P99_efield;perc_overlap;volume_roi;volume_P99;volume_overlap
13;17;2;2;7;3;0;6;12282;28541;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;1;0;6;15576;26207;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;3;0;6;11746;20814;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;1;0;6;10556;23094;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;5;0;2;10816;37749;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;3;0;2;25484;31554;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;2;1;6;13255;43461;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;5;0;3;8450;16252;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;5;1;6;11897;25101;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;1;1;0;21351;51488;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;3;1;6;20292;33604;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;2;0;6;8675;16952;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;1;1;6;13560;22578;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
13;17;2;2;7;2;0;6;7925;15491;0,6875;-2526,625;-1048,3125;0,259887153;0,307372802;0,234724333;2909,500388;5902,307888;682,9305392
14;17;1;1;5;2;0;3;4335;11229;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;3;0;2;17825;30222;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;2;0;3;10088;26266;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;1;0;3;9867;28624;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;5;0;6;7230;15652;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;1;0;6;15497;31293;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;5;1;6;9185;26425;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;3;0;2;15399;21617;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;1;0;3;10451;19751;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;5;0;0;14670;22296;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;5;0;1;22718;28429;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;2;0;6;8790;16518;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;3;0;4;12594;20117;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;3;0;0;14754;23811;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;1;0;6;13643;20114;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;1;5;2;0;6;12720;19704;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;5;0;6;17955;28284;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;3;0;0;15469;30455;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;2;0;6;11837;22602;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;1;0;6;9335;18635;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;3;0;6;7752;19931;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;2;0;6;12519;24877;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;3;1;3;13379;29624;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;2;0;6;15871;27507;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;2;0;6;17251;31305;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;1;0;6;20996;31794;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;1;0;6;10310;15439;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;3;0;6;8980;15436;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;5;0;6;9610;30140;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;5;0;0;33598;41944;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;5;0;2;32621;46844;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
14;17;1;2;5;1;0;6;19785;29546;-1,25;-3593,875;-5143,4375;0,293210435;0,42709652;0,035887346;1831,691156;5887,278014;65,7345337
15;13;2;1;5;2;1;2;21934;38803;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;5;0;6;20454;31588;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;1;0;3;22049;26757;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;3;0;0;22566;29678;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;3;0;2;28291;37331;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;2;0;2;22287;33319;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;1;0;6;14197;28308;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;2;0;6;8363;16818;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;1;0;6;9394;20031;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;1;0;6;11994;20566;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;3;0;0;18042;29606;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;3;0;4;35309;47155;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;5;0;6;28266;38565;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;2;0;6;10241;23000;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;5;1;6;24636;35030;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;1;5;5;0;0;11537;22269;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;1;0;6;25940;37044;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;5;0;6;23760;31657;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;5;0;2;9819;17122;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;1;0;6;15888;29522;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;5;0;6;13766;21680;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;3;0;0;25394;41244;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;1;0;6;8850;16535;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;3;0;6;14113;23862;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;1;0;6;12343;23188;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;2;0;4;30321;37048;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;3;0;2;30424;43692;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;3;0;6;23875;39679;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;2;0;4;38211;47644;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;2;0;6;16289;24227;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;5;0;4;107809;122601;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
15;13;2;2;5;2;0;6;12982;17051;0,9375;6264;5935,75;0,121549733;0,188570751;0,019691303;1553,967414;6746,119267;30,59964303
16;18;2;1;5;1;0;0;24766;31025;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;5;0;3;18559;30689;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;1;0;0;16381;30943;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;2;0;6;20193;28456;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;2;0;3;27924;53601;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;2;0;6;13006;23095;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;1;0;6;15387;25177;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;5;0;6;11170;23618;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;3;0;3;32439;44924;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;5;0;6;13174;24409;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;3;0;6;32097;41343;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;3;0;0;16620;29471;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;3;0;6;25087;33419;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;1;0;6;14079;24712;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;5;0;0;19918;38134;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;1;5;2;0;6;13278;17901;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;3;0;0;26566;34548;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;1;0;3;17333;23845;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;1;0;6;26247;32739;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;5;0;6;35572;41695;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;2;0;3;28231;38285;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;3;0;0;43462;50818;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;2;0;6;13182;23629;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;2;0;6;11004;17467;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;1;0;2;25570;35434;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;5;0;6;18516;31570;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;1;0;6;13592;19952;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;2;0;6;19668;27890;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;3;0;2;23521;30756;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;3;0;6;10202;26847;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;5;0;6;29727;36503;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
16;18;2;2;5;5;0;0;15285;24734;0,0625;2725;-262,8125;0,260045604;0,393316865;0,025152288;2916,825275;6437,232504;73,36483033
17;6;2;1;5;2;0;2;16586;23606;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;5;0;6;12577;28756;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;3;0;6;16647;22063;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;2;0;6;10970;20531;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;2;0;6;10040;15039;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;1;1;0;18595;26777;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;5;1;3;17959;27840;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;1;0;6;9634;15186;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;1;0;6;10293;15436;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;3;0;6;7859;17367;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;5;0;6;8032;16223;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;3;0;4;27402;35238;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;2;0;6;8630;15406;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;1;1;6;8892;16537;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;3;0;6;11827;34337;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;1;5;5;0;6;6593;12156;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;3;0;6;14926;25006;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;2;0;6;18892;35267;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;5;0;3;23499;28510;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;2;0;0;27474;31761;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;2;0;6;9425;13277;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;1;0;6;12136;20701;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;1;1;2;15333;31443;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;3;0;6;18679;25313;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;1;0;6;8451;15609;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;1;0;3;14620;17134;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;2;0;6;15098;25762;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;3;1;6;19604;26526;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;3;0;6;9609;16336;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;5;0;6;10528;31653;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;5;0;6;13719;28241;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
17;6;2;2;5;5;0;4;21983;37949;-0,1875;3215;4249,375;0,195544266;0,234820218;0,162118105;3299,396042;6291,075584;534,891833
18;9;2;1;5;3;0;0;14557;34639;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;2;0;6;35101;41627;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;1;0;3;19807;26915;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;3;1;0;51628;63413;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;5;1;6;21731;51044;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;5;0;6;19093;28023;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;5;0;0;31308;33072;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;1;0;3;17098;27258;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;5;0;6;9057;15652;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;2;0;6;20500;26425;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;3;0;2;32398;45497;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;1;0;6;12088;28674;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;1;0;2;59311;66886;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;3;0;6;17890;23728;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;2;0;6;10556;17137;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;1;5;2;0;6;68672;76316;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;2;0;4;23077;36723;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;1;0;6;10909;20568;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;3;0;6;15403;23465;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;1;0;6;29984;35867;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;2;0;0;13021;14154;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;1;0;3;11458;23181;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;5;0;0;17784;21368;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;1;0;0;18792;26149;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;3;0;3;14303;17521;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;2;1;6;24028;30854;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;5;0;0;23569;24768;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;3;0;1;28261;37087;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;2;0;6;9972;14753;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;5;0;6;15892;33672;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;3;0;2;12388;19415;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
18;9;2;2;5;5;0;6;13047;19881;-0,5625;-9931,6875;-12930;0,197165934;0,234711756;0,183607609;3061,263577;6869,560163;562,0712858
19;21;1;1;2;2;0;2;17533;27255;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;3;0;0;28261;50107;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;5;0;6;20839;43808;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;1;0;4;37773;49427;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;3;0;0;51073;58726;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;5;0;3;43698;55762;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;3;0;6;40671;58333;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;2;0;6;32361;47541;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;1;0;0;19029;39495;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;3;0;0;28428;42862;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;5;0;6;11905;24281;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;2;0;3;63578;77358;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;2;0;3;19733;38014;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;1;0;2;34419;48221;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
